UserID,MovieID,Rating
1015,2687,4
1015,273,3
1015,2836,3
1015,2694,3
1015,1895,2
1015,428,4
1015,288,4
1015,1101,3
1015,1103,4
1015,3649,3
1015,432,3
1015,436,2
1015,296,5
1015,2859,5
1015,441,4
1015,442,3
1015,446,4
1015,1124,4
1015,1126,2
1015,3811,5
1015,3812,4
1015,3671,4
1015,603,3
1015,3823,4
1015,3683,5
1015,3686,3
1015,477,4
1015,1151,4
1015,3699,4
1015,481,4
1015,1303,4
1015,2106,3
1015,1304,4
1015,1305,4
1015,1306,3
1015,493,4
1015,2110,3
1015,3851,3
1015,2115,3
1015,2118,4
1015,1175,4
1015,647,3
1015,2121,3
1015,2124,3
1015,2126,3
1015,1183,4
1015,1188,4
1015,2131,3
1015,1332,3
1015,2136,3
1015,1191,4
1015,804,3
1015,1192,4
1015,1339,3
1015,1193,4
1015,806,4
1015,2143,2
1015,1347,4
1015,674,3
1015,1351,3
1015,1358,4
1015,2161,4
1015,3111,4
1015,2181,4
1015,2182,4
1015,858,5
1015,1396,4
1015,3147,4
1015,1543,3
1015,3148,4
1015,1546,4
1015,879,3
1015,2353,3
1015,3157,3
1015,2357,4
1015,3301,3
1015,1563,3
1015,899,5
1015,2513,3
1015,2370,3
1015,1721,4
1015,2529,4
1015,2385,3
1015,1729,4
1015,3334,4
1015,2390,4
1015,2539,3
1015,1591,2
1015,3199,3
1015,1596,4
1015,2551,3
1015,2558,2
1015,3503,4
1015,1909,4
1015,151,4
1015,152,3
1015,154,4
1015,3510,4
1015,3518,3
1015,2717,3
1015,2571,4
1015,3374,3
1015,1777,3
1015,1923,4
1015,2580,4
1015,2729,4
1015,318,4
1015,319,4
1015,3535,4
1015,1935,4
1015,2594,3
1015,2746,4
1015,1944,5
1015,3549,4
1015,1947,4
1015,16,3
1015,199,4
1015,3550,4
1015,2750,4
1015,3556,4
1015,1955,4
1015,1959,4
1015,22,4
1015,3708,3
1015,2762,5
1015,1961,4
1015,1963,4
1015,2770,4
1015,501,4
1015,1974,3
1015,1037,2
1015,364,4
1015,45,4
1015,46,3
1015,368,3
1015,2925,4
1015,2926,4
1015,2784,3
1015,1982,4
1015,512,3
1015,2788,4
1015,377,4
1015,2935,4
1015,2791,4
1015,522,4
1015,2797,4
1015,527,5
1015,60,3
1015,62,3
1015,386,3
1015,2003,3
1015,1060,4
1015,534,4
1015,535,4
1015,1215,4
1015,1219,5
1015,1078,4
1015,546,2
1015,1222,4
1015,2967,4
1015,551,4
1015,1088,3
1015,1234,4
1015,1236,4
1015,1238,4
1015,2978,3
1015,1096,4
1015,3784,3
1015,1245,4
1015,1246,4
1016,728,4
1016,2266,3
1016,2605,3
1016,1682,4
1016,2829,3
1016,2686,4
1016,440,4
1016,608,4
1016,2108,4
1016,1179,4
1016,800,4
1016,3100,4
1016,1372,4
1016,2336,4
1016,3148,4
1016,1727,4
1016,2393,4
1016,158,3
1016,2724,3
1016,3528,3
1016,318,5
1016,17,4
1016,348,4
1016,2906,3
1016,2762,4
1016,1057,4
1016,382,3
1016,2966,4
1016,708,4
1016,2046,4
1017,1248,4
1017,3930,4
1017,3931,3
1017,2995,4
1017,2058,3
1017,589,5
1017,2064,3
1017,3015,3
1017,1270,4
1017,1278,4
1017,3027,2
1017,1286,3
1017,908,4
1017,912,4
1017,913,4
1017,920,4
1017,924,3
1017,3064,3
1017,2420,4
1017,969,4
1017,1644,3
1017,1645,3
1017,3253,3
1017,2454,4
1017,2606,3
1017,3409,3
1017,1663,4
1017,1673,3
1017,2488,3
1017,2633,4
1017,1690,3
1017,2646,4
1017,2651,4
1017,2654,4
1017,2659,3
1017,2666,4
1017,3627,3
1017,3499,4
1017,2841,3
1017,2853,2
1017,440,4
1017,606,2
1017,611,2
1017,3837,3
1017,3693,3
1017,1304,4
1017,2107,3
1017,2121,2
1017,1326,2
1017,3875,4
1017,1190,3
1017,671,3
1017,2151,4
1017,1350,4
1017,2167,3
1017,2328,3
1017,3300,4
1017,2362,3
1017,899,4
1017,2513,3
1017,2515,2
1017,3327,4
1017,110,4
1017,3340,3
1017,2548,3
1017,2553,4
1017,2554,4
1017,1756,2
1017,1909,3
1017,3510,4
1017,3515,3
1017,2713,3
1017,1914,3
1017,2717,3
1017,2571,4
1017,3527,4
1017,318,4
1017,328,3
1017,2740,2
1017,3550,3
1017,3552,4
1017,1019,4
1017,3703,4
1017,2903,2
1017,3574,3
1017,1970,3
1017,1975,2
1017,1977,3
1017,1981,2
1017,3587,3
1017,2787,4
1017,377,3
1017,2793,3
1017,2004,3
1017,531,3
1017,2023,3
1017,2026,3
1017,1080,4
1017,1234,4
1017,1099,4
1017,3927,4
1017,1241,4
1017,3785,3
1017,2985,4
1018,3033,4
1018,3256,4
1018,3444,3
1018,3633,4
1018,1304,5
1018,1307,5
1018,1370,4
1018,110,5
1018,3347,4
1018,2571,5
1018,1954,4
1018,2763,4
1018,1968,5
1018,1036,4
1018,2791,4
1018,2001,4
1018,1201,4
1018,2006,4
1018,2949,4
1018,2951,4
1018,1214,3
1018,2023,4
1018,1221,4
1018,1234,5
1019,2988,3
1019,1249,3
1019,3936,3
1019,1253,3
1019,2993,4
1019,1254,4
1019,1262,4
1019,1267,4
1019,1268,2
1019,592,3
1019,3014,2
1019,2070,3
1019,3019,4
1019,1273,3
1019,2078,3
1019,1276,4
1019,3028,4
1019,2084,1
1019,2085,3
1019,3032,3
1019,3033,2
1019,1431,2
1019,1291,3
1019,1292,4
1019,905,3
1019,1298,3
1019,2240,3
1019,3045,2
1019,2245,2
1019,915,3
1019,920,3
1019,2259,2
1019,926,4
1019,781,2
1019,928,4
1019,3201,4
1019,1608,2
1019,1464,3
1019,3075,3
1019,1476,3
1019,2427,3
1019,3089,4
1019,954,4
1019,3098,3
1019,969,4
1019,2447,2
1019,1645,2
1019,3256,3
1019,1653,3
1019,3272,2
1019,3422,4
1019,3424,4
1019,3284,3
1019,216,2
1019,2633,3
1019,2639,3
1019,2640,3
1019,2804,4
1019,3468,4
1019,3613,4
1019,3619,3
1019,2671,2
1019,2683,2
1019,417,3
1019,275,2
1019,276,1
1019,3632,3
1019,2848,4
1019,431,3
1019,436,2
1019,1120,3
1019,1125,3
1019,1126,2
1019,1129,3
1019,457,4
1019,3814,4
1019,3671,4
1019,1135,2
1019,3827,3
1019,3683,4
1019,3685,3
1019,615,4
1019,476,2
1019,2897,3
1019,2105,3
1019,637,2
1019,497,3
1019,2110,3
1019,1317,2
1019,1171,4
1019,1172,3
1019,648,2
1019,1186,3
1019,2133,2
1019,3873,3
1019,800,4
1019,1190,4
1019,1199,4
1019,673,2
1019,1353,1
1019,1358,4
1019,2300,4
1019,2301,3
1019,3104,4
1019,2169,2
1019,3111,3
1019,2313,4
1019,2318,3
1019,2176,4
1019,1374,3
1019,1377,2
1019,2182,4
1019,1526,2
1019,858,5
1019,1391,2
1019,1394,4
1019,1396,2
1019,2502,3
1019,1562,1
1019,3168,4
1019,899,4
1019,101,4
1019,1572,4
1019,2520,3
1019,2387,2
1019,2392,1
1019,2539,3
1019,1594,4
1019,3359,4
1019,3361,3
1019,3508,4
1019,156,3
1019,1914,3
1019,164,3
1019,3521,4
1019,3524,3
1019,2724,1
1019,2726,4
1019,3386,3
1019,3387,2
1019,1935,3
1019,1939,4
1019,1945,4
1019,1946,4
1019,18,2
1019,25,3
1019,29,4
1019,30,3
1019,39,3
1019,3571,3
1019,3578,3
1019,45,3
1019,368,3
1019,369,2
1019,2920,4
1019,3724,3
1019,2785,2
1019,515,3
1019,52,3
1019,520,2
1019,523,3
1019,1997,3
1019,388,4
1019,3744,2
1019,1203,4
1019,2944,4
1019,1060,3
1019,535,4
1019,2011,2
1019,1211,4
1019,3755,3
1019,2959,3
1019,541,4
1019,542,2
1019,1078,4
1019,2023,3
1019,1222,4
1019,1228,4
1019,551,4
1019,1088,1
1019,1230,4
1019,1233,4
1019,1238,4
1019,2044,2
1019,1246,2
1019,1247,4
1020,589,4
1020,1653,4
1020,2692,4
1020,474,4
1020,1339,4
1020,669,4
1020,1370,4
1020,1518,4
1020,2334,3
1020,1722,4
1020,110,4
1020,3527,4
1020,1945,5
1020,10,4
1020,353,4
1020,1997,4
1020,2028,5
1020,1237,5
1021,903,5
1021,912,5
1021,3068,5
1021,3095,5
1021,3469,5
1021,260,4
1021,446,5
1021,1188,5
1021,1198,4
1021,1704,5
1021,899,5
1021,3504,5
1021,3366,4
1021,1950,5
1021,1963,5
1021,1964,4
1021,350,4
1021,3730,5
1021,382,3
1021,2944,4
1021,2947,5
1021,1208,5
1021,2948,4
1021,541,5
1021,2966,5
1021,1231,5
1022,3004,2
1022,2442,4
1022,218,3
1022,3296,4
1022,3471,4
1022,2690,3
1022,2840,2
1022,454,4
1022,2882,3
1022,1358,5
1022,685,3
1022,3105,4
1022,2336,4
1022,3157,3
1022,3160,4
1022,3174,4
1022,3178,4
1022,3512,3
1022,2713,2
1022,2721,3
1022,3528,4
1022,2739,4
1022,2599,4
1022,1962,4
1022,3578,3
1022,41,4
1022,1063,3
1022,2020,4
1022,1090,4
1023,593,4
1023,3801,5
1023,2130,4
1023,1367,4
1023,3548,4
1023,1203,4
1023,1208,5
1023,1214,4
1024,900,4
1024,265,4
1024,3685,4
1024,1307,4
1024,898,4
1024,1946,4
1024,1947,4
1024,17,4
1024,2020,4
1025,2605,4
1025,2826,4
1025,296,5
1025,2702,3
1025,2710,3
1025,2772,4
1025,2959,4
1026,2203,4
1026,3822,3
1026,3853,4
1026,1179,3
1026,110,3
1026,3570,3
1026,3578,3
1026,3720,4
1026,3749,3
1027,3,3
1027,3173,3
1027,111,4
1027,3515,4
1027,2792,2
1027,1208,4
1027,2948,4
1027,1225,4
1027,1242,4
1028,3010,3
1028,3468,4
1028,2686,4
1028,1104,5
1028,2132,4
1028,2303,4
1028,1547,4
1028,3307,4
1028,3363,4
1028,1949,4
1028,2920,4
1028,3742,4
1029,1259,4
1029,2078,3
1029,2096,4
1029,2248,4
1029,3210,3
1029,2413,3
1029,1487,4
1029,3256,3
1029,3422,3
1029,2626,3
1029,3448,3
1029,246,4
1029,1870,4
1029,260,3
1029,3499,3
1029,299,4
1029,2858,4
1029,1126,1
1029,3819,4
1029,1135,3
1029,608,4
1029,2100,3
1029,2102,4
1029,2111,2
1029,2115,3
1029,1172,4
1029,1333,3
1029,2144,3
1029,2145,3
1029,2150,4
1029,1374,3
1029,899,5
1029,3340,2
1029,2716,3
1029,1918,2
1029,2723,3
1029,2599,4
1029,199,4
1029,3569,3
1029,1030,3
1029,2926,3
1029,2780,1
1029,2795,3
1029,3598,4
1029,2002,2
1029,1210,3
1029,1077,4
1029,1087,4
1029,2971,4
1029,1235,4
1029,2038,3
1030,2991,4
1030,2406,4
1030,3418,4
1030,2628,4
1030,2642,3
1030,1876,3
1030,420,3
1030,2699,4
1030,474,4
1030,480,4
1030,1320,3
1030,2153,2
1030,2167,4
1030,836,2
1030,1376,5
1030,1388,2
1030,1391,4
1030,1394,5
1030,1573,4
1030,2376,3
1030,1580,4
1030,2529,4
1030,2531,3
1030,2571,5
1030,1917,3
1030,160,2
1030,3555,4
1030,368,4
1030,2002,3
1030,70,4
1030,3755,4
1030,552,3
1030,1242,4
1030,2985,4
1031,3793,4
1031,924,4
1031,3274,4
1031,3441,4
1031,3633,4
1031,3635,4
1031,3638,4
1031,3654,4
1031,1129,4
1031,1301,5
1031,3869,3
1031,1196,4
1031,1370,4
1031,1376,4
1031,1396,4
1031,1544,4
1031,1584,4
1031,1587,4
1031,2571,4
1031,165,4
1031,3384,4
1031,170,4
1031,3702,4
1031,2916,4
1031,1037,3
1031,2000,4
1031,2013,4
1031,541,4
1031,3763,4
1031,3927,4
1031,1240,5
1032,722,4
1032,2442,4
1032,1694,4
1032,3481,4
1032,272,4
1032,1333,4
1032,1193,4
1032,3897,4
1032,2336,4
1032,3157,3
1032,2396,4
1032,1595,3
1032,1748,4
1032,300,4
1032,3538,4
1032,356,4
1032,2770,4
1032,48,3
1032,2006,4
1032,551,4
1032,562,4
1033,3793,4
1033,1272,4
1033,2404,2
1033,2288,4
1033,996,2
1033,3273,3
1033,210,4
1033,3438,3
1033,2662,4
1033,3479,3
1033,432,2
1033,3671,4
1033,610,3
1033,3837,3
1033,1171,4
1033,1321,4
1033,3863,3
1033,653,3
1033,3871,4
1033,2140,3
1033,2160,3
1033,2161,3
1033,1379,2
1033,1525,3
1033,1391,3
1033,893,3
1033,3326,2
1033,3328,4
1033,1580,4
1033,3511,3
1033,1976,1
1033,1994,3
1033,383,3
1033,2944,4
1033,1210,4
1033,1073,4
1033,551,4
1033,1090,4
1033,1242,4
1034,1248,4
1034,2989,3
1034,2051,3
1034,2203,4
1034,2204,3
1034,592,3
1034,1282,3
1034,2231,3
1034,902,4
1034,2095,3
1034,908,5
1034,918,4
1034,919,5
1034,3061,4
1034,1608,4
1034,930,4
1034,933,5
1034,2411,2
1034,2417,3
1034,944,3
1034,945,5
1034,953,5
1034,956,3
1034,958,3
1034,965,4
1034,973,4
1034,978,3
1034,3414,4
1034,3435,4
1034,2640,3
1034,3447,4
1034,1873,3
1034,3629,3
1034,1894,3
1034,3654,4
1034,2872,3
1034,3825,3
1034,2110,3
1034,2141,4
1034,1353,3
1034,3111,4
1034,1371,3
1034,3159,4
1034,2367,2
1034,3326,3
1034,2524,3
1034,3345,3
1034,2550,3
1034,3363,4
1034,2567,3
1034,2720,2
1034,1931,4
1034,1935,4
1034,1018,3
1034,1019,4
1034,1957,4
1034,1961,4
1034,1036,4
1034,1069,4
1034,3752,2
1034,3753,4
1034,2018,4
1034,2028,4
1034,1086,4
1034,1088,4
1034,2034,2
1034,2040,3
1035,593,4
1035,3270,3
1035,428,5
1035,480,4
1035,1193,4
1035,678,4
1035,3160,3
1035,1704,5
1035,3178,3
1035,3362,4
1035,2712,2
1035,1954,4
1035,22,3
1035,2903,2
1035,3578,4
1035,1061,4
1035,81,3
1035,1090,4
1036,1,4
1036,953,4
1036,3435,4
1036,260,4
1036,3683,4
1036,858,5
1036,1394,4
1036,3543,3
1036,1206,4
1036,1219,4
1037,3794,3
1037,3948,4
1037,3952,4
1037,3897,4
1037,3301,4
1037,3189,4
1037,3578,5
1037,3755,4
1038,1265,4
1038,912,4
1038,2611,4
1038,260,4
1038,431,4
1038,2852,4
1038,1302,4
1038,1177,4
1038,1187,4
1038,1197,4
1038,678,4
1038,1358,4
1038,1387,4
1038,1545,4
1038,3163,4
1038,3176,4
1038,3361,4
1038,2707,4
1038,2724,3
1038,3543,4
1038,2745,4
1038,1950,4
1038,36,4
1038,509,4
1038,60,4
1038,2013,3
1038,1219,4
1038,1220,4
1038,1230,4
1038,2972,4
1039,3004,3
1039,3238,3
1039,2147,3
1039,2392,3
1039,2712,2
1039,374,3
1040,1252,5
1040,736,4
1040,903,5
1040,1292,5
1040,3040,3
1040,920,5
1040,780,4
1040,1608,4
1040,3210,4
1040,953,5
1040,3098,4
1040,1663,4
1040,3274,3
1040,1674,4
1040,1682,4
1040,223,4
1040,3468,5
1040,3614,4
1040,260,5
1040,265,4
1040,266,4
1040,3629,5
1040,3498,4
1040,296,5
1040,2858,5
1040,608,5
1040,3688,3
1040,2115,4
1040,3871,4
1040,2133,3
1040,800,5
1040,2144,4
1040,1345,4
1040,858,5
1040,3135,4
1040,2518,4
1040,2524,4
1040,2395,4
1040,2541,3
1040,2707,4
1040,3386,4
1040,1947,5
1040,1968,4
1040,2917,4
1040,2918,5
1040,1994,4
1040,2797,4
1040,381,3
1040,2000,4
1040,1220,4
1040,1084,5
1040,1094,4
1041,1254,5
1041,1446,4
1041,3083,4
1041,3468,5
1041,2858,5
1041,2871,4
1041,2303,5
1041,1362,4
1041,858,5
1041,3194,4
1041,3504,4
1041,1952,5
1041,2759,3
1041,1957,4
1041,1041,5
1041,2973,5
1041,1247,5
1042,2087,4
1042,3629,4
1042,2872,4
1042,653,3
1042,2193,3
1042,1750,3
1042,1920,3
1042,317,3
1042,2797,4
1043,592,3
1043,425,4
1043,2130,4
1043,3104,4
1043,47,3
1043,2791,4
1043,2792,3
1044,1259,4
1044,1286,3
1044,2248,4
1044,2288,4
1044,2455,3
1044,1674,4
1044,2859,4
1044,3811,4
1044,1148,4
1044,1307,3
1044,1198,4
1044,1199,4
1044,2144,3
1044,2312,4
1044,852,3
1044,858,4
1044,2367,3
1044,2371,3
1044,2746,4
1044,3552,4
1044,1965,4
1044,2915,4
1044,2918,4
1044,3576,4
1044,1210,3
1044,541,5
1044,1228,4
1044,1238,4
1044,2985,4
1045,597,4
1045,2671,4
1045,1325,2
1045,3114,4
1045,2711,3
1045,2718,3
1045,39,4
1046,900,3
1046,915,4
1046,1198,4
1046,1580,4
1046,60,3
1047,589,4
1047,2808,3
1047,3624,4
1047,3697,3
1047,1372,4
1047,1376,4
1047,3301,4
1047,110,5
1047,1584,4
1047,3355,3
1047,316,4
1047,329,4
1047,2011,3
1047,2012,3
1047,1097,4
1048,1265,4
1048,608,5
1048,1193,5
1048,1517,3
1048,162,4
1048,25,4
1048,2908,4
1048,2762,4
1049,908,4
1049,247,4
1049,2333,4
1049,866,4
1049,1909,3
1049,1921,4
1049,17,5
1050,2052,2
1050,2053,2
1050,3793,3
1050,1,4
1050,5,2
1050,3005,3
1050,6,3
1050,1409,3
1050,733,3
1050,1422,2
1050,1431,2
1050,764,3
1050,1449,4
1050,1459,3
1050,2268,4
1050,2269,2
1050,1614,3
1050,1483,3
1050,2294,3
1050,2296,2
1050,2297,2
1050,3248,2
1050,1645,3
1050,3255,3
1050,3258,2
1050,2605,2
1050,1810,3
1050,1673,3
1050,2628,3
1050,1680,3
1050,218,3
1050,1831,2
1050,1690,2
1050,2497,2
1050,231,3
1050,237,3
1050,3623,3
1050,2827,2
1050,1882,2
1050,1885,3
1050,2694,3
1050,429,2
1050,296,4
1050,449,4
1050,1120,3
1050,608,4
1050,3821,2
1050,477,3
1050,490,3
1050,491,3
1050,2124,3
1050,3869,3
1050,1191,3
1050,1339,3
1050,818,3
1050,2155,3
1050,1356,4
1050,1518,3
1050,2320,3
1050,2333,3
1050,2334,3
1050,2335,2
1050,3146,2
1050,3300,3
1050,1566,3
1050,3176,3
1050,1719,3
1050,105,2
1050,2392,2
1050,1590,2
1050,2393,3
1050,2395,3
1050,2396,4
1050,1747,3
1050,1748,3
1050,141,3
1050,3500,2
1050,2706,4
1050,1909,3
1050,150,4
1050,2713,2
1050,2718,3
1050,300,3
1050,1777,3
1050,2580,3
1050,2583,3
1050,3535,3
1050,322,4
1050,186,2
1050,337,3
1050,16,3
1050,195,2
1050,21,3
1050,25,3
1050,2762,4
1050,350,3
1050,34,4
1050,36,3
1050,358,3
1050,2770,3
1050,500,3
1050,366,3
1050,376,3
1050,520,2
1050,1992,1
1050,3745,3
1050,70,3
1050,2012,3
1050,3753,3
1050,550,3
1050,1092,3
1050,1097,4
1050,3785,2
1051,3791,3
1051,3793,4
1051,3798,3
1051,1258,4
1051,585,3
1051,586,3
1051,592,4
1051,1411,4
1051,3016,3
1051,1270,5
1051,1277,4
1051,745,5
1051,3020,3
1051,1282,4
1051,1429,4
1051,2087,5
1051,3033,3
1051,1290,3
1051,903,4
1051,1297,4
1051,1299,4
1051,3044,4
1051,1449,5
1051,778,4
1051,3052,4
1051,783,4
1051,2402,2
1051,2405,3
1051,3208,2
1051,934,5
1051,3071,4
1051,2273,4
1051,2421,2
1051,2422,2
1051,1620,3
1051,1623,2
1051,1485,4
1051,2432,3
1051,978,3
1051,2451,2
1051,1653,4
1051,2600,3
1051,3409,3
1051,999,3
1051,1810,4
1051,2470,3
1051,3273,3
1051,1673,4
1051,2478,3
1051,2639,3
1051,2641,3
1051,1845,4
1051,231,3
1051,236,4
1051,3450,4
1051,1853,3
1051,2804,5
1051,3624,4
1051,2829,4
1051,3489,3
1051,2688,2
1051,2689,4
1051,282,3
1051,2841,3
1051,432,3
1051,292,3
1051,296,5
1051,3673,2
1051,1135,3
1051,1136,4
1051,3686,3
1051,473,2
1051,474,4
1051,477,4
1051,3830,3
1051,2891,4
1051,3698,2
1051,485,2
1051,2105,3
1051,3848,2
1051,1307,4
1051,491,3
1051,2115,4
1051,1179,4
1051,3863,3
1051,1186,4
1051,1330,3
1051,2133,4
1051,1193,4
1051,661,4
1051,662,3
1051,1199,4
1051,2144,4
1051,1345,4
1051,2148,3
1051,818,4
1051,1350,4
1051,1500,4
1051,2166,3
1051,691,3
1051,839,2
1051,3113,2
1051,3114,5
1051,1513,4
1051,1376,4
1051,1377,3
1051,2320,3
1051,2324,5
1051,2328,2
1051,1380,4
1051,1381,2
1051,3138,3
1051,2336,4
1051,1396,4
1051,2352,4
1051,3156,3
1051,2355,5
1051,3318,3
1051,2375,2
1051,103,2
1051,2381,2
1051,1729,4
1051,1588,3
1051,2539,4
1051,2548,2
1051,3358,4
1051,1754,3
1051,3363,4
1051,3510,4
1051,2716,5
1051,2717,3
1051,2723,4
1051,1784,4
1051,3394,2
1051,3397,4
1051,3398,4
1051,328,2
1051,188,2
1051,1007,3
1051,2747,3
1051,1013,4
1051,1954,4
1051,3564,2
1051,2908,4
1051,36,4
1051,1034,3
1051,1974,2
1051,2779,4
1051,515,4
1051,50,5
1051,377,4
1051,57,3
1051,1991,2
1051,2794,2
1051,1994,4
1051,2798,2
1051,2942,4
1051,1203,4
1051,1064,3
1051,539,4
1051,3755,4
1051,548,2
1051,1220,4
1051,2961,2
1051,2963,4
1051,2026,2
1051,1225,5
1051,551,4
1051,2974,1
1051,2044,2
1051,3786,3
1051,1246,5
1052,910,5
1052,923,4
1052,945,5
1052,3469,4
1052,1104,5
1052,898,5
1052,899,5
1052,162,3
1052,2935,4
1052,3741,4
1052,1066,5
1052,1230,4
1052,1247,4
1053,1248,4
1053,2989,3
1053,2990,3
1053,1264,3
1053,733,4
1053,1275,3
1053,903,4
1053,913,4
1053,785,4
1053,3062,4
1053,931,4
1053,3219,3
1053,1617,4
1053,2428,3
1053,950,4
1053,2288,4
1053,3099,2
1053,1644,2
1053,3251,3
1053,3265,4
1053,3267,3
1053,223,3
1053,2640,4
1053,3444,3
1053,3476,3
1053,3628,3
1053,2827,2
1053,3633,3
1053,2699,3
1053,2841,3
1053,3801,4
1053,2872,4
1053,2881,3
1053,1304,5
1053,2115,4
1053,1198,5
1053,1356,3
1053,1372,3
1053,2187,3
1053,2338,2
1053,2344,3
1053,3157,2
1053,1589,3
1053,2390,3
1053,2395,4
1053,2396,4
1053,1909,3
1053,2568,2
1053,1912,4
1053,2572,3
1053,2727,3
1053,2599,4
1053,10,4
1053,3703,4
1053,3704,3
1053,3706,3
1053,2770,3
1053,3730,4
1053,394,3
1053,3753,3
1053,1218,3
1053,89,3
1053,1221,5
1053,1086,4
1053,555,4
1053,1233,4
1053,707,3
1054,780,5
1054,2431,4
1054,216,5
1054,2496,3
1054,420,4
1054,2694,4
1054,2137,4
1054,3114,5
1054,1544,4
1054,3157,3
1054,881,4
1054,1562,4
1054,3175,3
1054,2567,4
1054,1772,3
1054,160,3
1054,1777,4
1054,317,4
1054,34,4
1054,39,4
1054,367,3
1054,376,4
1054,520,4
1054,3751,4
1054,2042,3
1055,2997,4
1055,2605,2
1055,2491,2
1055,3629,3
1055,1172,4
1055,1513,3
1055,3157,2
1055,2390,4
1055,2394,3
1055,2396,4
1055,2580,4
1055,2734,3
1055,2919,3
1055,3578,3
1055,527,5
1055,1226,3
1056,589,4
1056,2617,4
1056,253,4
1056,1339,4
1056,2328,3
1056,2338,2
1056,2513,4
1056,2716,4
1056,165,3
1056,180,3
1056,1974,4
1056,1977,3
1056,1993,3
1056,380,4
1056,1215,4
1057,1250,4
1057,1270,4
1057,923,5
1057,3070,4
1057,959,3
1057,1639,4
1057,2628,3
1057,2640,4
1057,260,5
1057,3629,4
1057,1127,3
1057,3699,4
1057,2116,2
1057,3863,4
1057,2140,3
1057,3893,4
1057,3897,4
1057,1356,4
1057,2311,3
1057,1374,4
1057,1391,3
1057,1396,3
1057,3159,4
1057,3307,5
1057,2366,4
1057,3501,3
1057,2700,4
1057,2571,4
1057,198,3
1057,3742,4
1057,3745,3
1057,2021,2
1057,2968,4
1057,1097,4
1057,3785,2
1057,2985,4
1058,1248,5
1058,1249,4
1058,3932,4
1058,1408,4
1058,1263,4
1058,1270,4
1058,748,3
1058,1291,4
1058,919,4
1058,3204,4
1058,3070,4
1058,2288,4
1058,2433,4
1058,2600,4
1058,2467,4
1058,2613,3
1058,3418,4
1058,3421,4
1058,2640,4
1058,2804,4
1058,2662,4
1058,3481,4
1058,2683,4
1058,2686,4
1058,3639,3
1058,2694,3
1058,296,5
1058,448,4
1058,2872,4
1058,3683,4
1058,3699,3
1058,1301,4
1058,2117,4
1058,1320,3
1058,800,4
1058,1196,5
1058,2147,3
1058,3897,4
1058,1370,3
1058,1527,4
1058,1391,3
1058,861,4
1058,1544,3
1058,3328,4
1058,110,4
1058,3189,4
1058,1589,4
1058,3504,4
1058,2702,3
1058,1909,4
1058,3512,4
1058,3527,3
1058,329,3
1058,1009,3
1058,3702,4
1058,2901,3
1058,3704,3
1058,32,4
1058,1049,3
1058,3745,4
1058,1208,4
1058,70,3
1058,1214,4
1058,2019,5
1058,1225,4
1058,2028,5
1058,2966,4
1058,3770,3
1058,2034,3
1058,1097,4
1058,2985,4
1059,1248,4
1059,3791,2
1059,1251,4
1059,3948,3
1059,1407,3
1059,594,4
1059,2076,3
1059,1285,3
1059,3039,3
1059,1292,3
1059,908,4
1059,2243,3
1059,1442,3
1059,1449,4
1059,3052,3
1059,920,3
1059,924,4
1059,784,2
1059,2407,3
1059,3070,3
1059,3072,3
1059,2287,2
1059,953,3
1059,1633,3
1059,2296,2
1059,1648,3
1059,978,3
1059,2454,3
1059,1663,3
1059,999,3
1059,3418,3
1059,1678,3
1059,3426,3
1059,1836,3
1059,3448,3
1059,3451,3
1059,1875,3
1059,2683,2
1059,272,3
1059,2692,4
1059,428,4
1059,3676,3
1059,608,4
1059,3688,2
1059,471,3
1059,2109,3
1059,1307,3
1059,2117,3
1059,2124,2
1059,1193,4
1059,1348,3
1059,2154,2
1059,2312,3
1059,2171,3
1059,2318,4
1059,3128,3
1059,1392,3
1059,2367,2
1059,2369,2
1059,2374,2
1059,3178,3
1059,105,3
1059,1733,3
1059,1594,3
1059,3507,3
1059,1904,3
1059,2710,3
1059,2712,3
1059,1914,3
1059,2720,1
1059,3527,3
1059,3386,4
1059,314,3
1059,317,2
1059,318,4
1059,2734,3
1059,2736,3
1059,2597,1
1059,1797,3
1059,193,1
1059,2750,3
1059,1959,3
1059,25,4
1059,3707,2
1059,357,3
1059,39,3
1059,1035,2
1059,1036,3
1059,1041,3
1059,527,4
1059,2941,2
1059,539,2
1059,2015,2
1059,2020,3
1059,1225,3
1059,2966,3
1059,1082,3
1059,1090,4
1059,1093,3
1059,1097,3
1059,1244,4
1059,1245,3
1059,1246,3
1060,3798,5
1060,2628,4
1060,3617,4
1060,3665,3
1060,480,4
1060,3863,3
1060,1377,2
1060,1544,4
1060,3301,4
1060,1591,3
1060,153,3
1060,3578,5
1060,44,3
1060,377,4
1060,3753,5
1060,558,2
1061,1,4
1061,2110,4
1061,2133,4
1061,3114,5
1061,151,3
1061,3551,4
1061,1953,4
1061,3723,4
1061,527,4
1061,537,4
1062,2988,4
1062,590,4
1062,903,5
1062,2245,4
1062,923,5
1062,928,5
1062,3076,4
1062,3088,5
1062,3263,4
1062,2463,4
1062,3448,4
1062,3471,5
1062,1103,5
1062,1104,5
1062,608,5
1062,2100,4
1062,1304,5
1062,2108,4
1062,2109,4
1062,3863,4
1062,3873,4
1062,1193,5
1062,2303,5
1062,2324,4
1062,2186,5
1062,2355,5
1062,1580,4
1062,111,5
1062,3334,5
1062,3368,5
